Season,date,HomeTeam,AwayTeam,FTHG,FTAG,Ave L5 Goals,Ave L5 Away,Ave L5 HS,Ave L5 AS,Ave L5 HST,Ave L5 AST,Ave L5 HC,Ave L5 AC,Ave L5 HF,Ave L5 AF,Ave L5 HY,Ave L5 AY,Ave L5 HR,Ave L5 AR,Result
2003-04,########,BoltonH,AstonVillaA,2,2,1.2,2.0,16.8,12.6,9.4,6.4,7.2,9.0,10.6,15.0,1.2,1.8,0.0,0.0,2
2003-04,########,CharltonH,PortsmouthA,1,1,1.6,1.2,12.6,8.6,8.0,5.6,6.2,4.4,11.6,12.6,1.0,0.8,0.0,0.0,2
2003-04,########,ChelseaH,MiddlesbroughA,0,0,1.8,0.6,14.6,10.0,7.4,5.8,7.4,4.2,10.6,14.2,1.6,2.0,0.2,0.2,2
2003-04,########,LeicesterH,FulhamA,0,2,0.4,0.8,11.6,7.8,8.2,4.0,9.0,3.0,12.6,14.4,1.6,0.8,0.0,0.0,0
2003-04,########,ManCityH,WolvesA,3,3,1.4,1.2,15.6,9.8,7.8,5.4,6.6,4.0,11.6,11.8,0.4,1.4,0.0,0.0,2
2003-04,########,NewcastleH,ArsenalA,0,0,2.4,1.8,13.4,11.4,8.2,6.6,6.4,3.6,14.6,16.0,0.2,1.2,0.0,0.0,2
2003-04,########,AstonVillaH,ChelseaA,3,2,1.6,1.6,9.4,9.4,5.6,5.0,5.2,4.6,12.4,12.2,0.6,0.8,0.0,0.0,1
2003-04,########,FulhamH,BlackburnA,3,4,1.4,1.8,11.0,12.0,6.2,6.0,4.8,5.2,15.8,11.2,2.2,0.8,0.2,0.0,0
2003-04,########,LiverpoolH,CharltonA,0,1,2.0,0.8,18.6,6.0,10.2,2.4,8.6,4.2,8.2,14.0,0.2,0.8,0.0,0.0,0
2003-04,########,MiddlesbroughH,SouthamptonA,3,1,2.2,1.2,14.6,12.4,9.2,7.6,5.6,6.2,10.2,10.8,1.0,1.4,0.0,0.0,1
2003-04,########,PortsmouthH,BirminghamA,3,1,1.0,1.2,14.8,10.0,7.4,5.2,6.6,4.0,12.2,14.0,0.8,1.2,0.0,0.2,1
2003-04,########,TottenhamH,ManCityA,1,1,2.0,1.4,12.6,12.0,8.6,8.4,4.4,5.2,11.6,13.2,0.8,1.2,0.0,0.2,2
2003-04,########,WolvesH,BoltonA,1,2,1.0,0.8,9.8,10.6,4.4,5.0,6.2,6.0,13.0,13.6,1.6,1.6,0.0,0.0,0
2003-04,########,LeedsH,EvertonA,1,1,2.4,1.4,13.0,9.0,6.8,4.4,6.2,6.4,14.4,14.6,1.4,1.2,0.2,0.2,2
2003-04,########,ManUnitedH,LeicesterA,1,0,2.0,1.6,17.2,10.2,9.0,5.2,6.8,5.0,11.8,15.2,0.6,2.0,0.0,0.2,1
2003-04,########,ArsenalH,LeedsA,5,0,2.8,0.8,15.2,8.4,8.8,4.2,6.2,6.6,12.2,14.2,1.0,1.6,0.0,0.0,1
2003-04,########,BlackburnH,LeicesterA,1,0,0.8,1.4,12.2,10.4,6.4,5.4,5.4,5.6,12.6,15.8,1.2,1.8,0.0,0.2,1
2003-04,########,BoltonH,TottenhamA,2,0,1.2,0.2,17.4,9.8,10.2,4.2,8.8,4.4,11.2,15.2,0.8,1.8,0.0,0.2,1
2003-04,########,CharltonH,BirminghamA,1,1,1.4,1.4,11.4,10.0,6.2,5.6,6.0,3.6,11.8,13.8,0.6,1.0,0.0,0.2,2
2003-04,########,ChelseaH,EvertonA,0,0,1.6,1.4,14.6,9.0,7.4,4.6,8.2,5.0,11.0,13.8,1.2,1.2,0.2,0.2,2
2003-04,########,LiverpoolH,FulhamA,0,0,1.6,0.8,19.8,7.8,10.8,3.8,10.2,3.8,10.0,12.8,0.2,1.0,0.0,0.0,2
2003-04,########,ManCityH,SouthamptonA,1,3,1.6,1.8,14.4,12.2,6.8,7.4,5.6,5.0,11.6,10.2,0.6,1.0,0.0,0.0,0
2003-04,########,PortsmouthH,ManUnitedA,1,0,1.2,1.0,13.2,14.4,6.2,8.4,6.0,6.0,13.2,13.8,1.2,1.4,0.0,0.0,1
2003-04,########,WolvesH,MiddlesbroughA,2,0,1.2,0.4,9.8,11.6,5.0,7.0,6.2,5.2,11.4,12.0,1.4,1.8,0.0,0.2,1
2003-04,########,AstonVillaH,NewcastleA,0,0,1.2,0.4,8.4,9.0,4.4,4.8,6.0,6.8,12.8,11.0,0.4,1.6,0.0,0.2,2
2003-04,########,ManUnitedH,CharltonA,2,0,1.8,0.6,16.8,5.6,8.8,1.6,8.2,3.8,12.0,12.8,0.6,0.6,0.0,0.0,1
2003-04,########,EvertonH,BlackburnA,0,1,1.4,1.8,14.2,12.8,7.8,7.0,7.0,5.6,11.2,13.2,0.8,1.4,0.0,0.0,0
2003-04,########,FulhamH,CharltonA,2,0,1.6,0.6,10.0,6.2,6.2,2.2,4.4,4.6,15.6,12.0,2.0,0.8,0.0,0.0,1
2003-04,########,LeicesterH,ManCityA,1,1,0.4,1.4,11.0,13.0,6.2,8.8,8.2,5.0,12.0,14.4,1.6,1.4,0.0,0.2,2
2003-04,########,ManUnitedH,LiverpoolA,0,1,1.4,1.0,14.4,16.0,7.0,9.2,6.8,7.4,13.2,12.6,0.8,1.4,0.0,0.0,0
2003-04,########,MiddlesbroughH,AstonVillaA,1,2,2.4,2.0,17.8,13.0,12.0,7.6,6.4,9.6,11.4,14.6,1.0,1.8,0.0,0.2,0
2003-04,########,SouthamptonH,BoltonA,1,2,1.4,1.0,10.8,11.0,5.6,4.8,7.2,5.0,13.4,14.2,1.8,1.8,0.0,0.0,0
2003-04,########,BirminghamH,WolvesA,2,2,1.8,1.4,11.6,9.8,6.8,5.8,5.4,3.8,11.0,11.6,0.6,1.0,0.0,0.0,2
2003-04,########,LeedsH,PortsmouthA,1,2,1.8,1.0,11.8,6.8,6.4,4.8,7.2,3.8,13.2,14.2,1.6,1.2,0.2,0.0,0
2003-04,########,NewcastleH,ChelseaA,2,1,2.2,1.4,14.6,10.8,8.8,5.4,6.0,3.6,13.6,12.0,0.2,0.8,0.0,0.0,1
2003-04,########,TottenhamH,ArsenalA,2,2,1.6,1.8,12.2,10.6,7.4,6.2,4.6,4.0,11.2,14.8,0.8,1.2,0.0,0.0,2
2003-04,########,ArsenalH,BirminghamA,0,0,2.4,1.0,12.4,8.0,6.8,4.4,4.2,3.2,13.2,14.2,1.0,1.2,0.0,0.2,2
2003-04,########,BlackburnH,ManUnitedA,1,0,0.8,0.8,11.4,13.6,6.6,8.0,5.2,6.2,12.8,12.0,1.4,1.0,0.0,0.0,1
2003-04,########,CharltonH,LeicesterA,2,2,1.2,1.0,10.8,9.6,6.2,5.0,5.4,5.8,13.4,14.4,0.8,1.4,0.0,0.2,2
2003-04,########,ChelseaH,SouthamptonA,4,0,2.2,1.6,15.0,11.2,8.0,6.8,8.4,3.8,9.0,9.6,0.4,0.8,0.0,0.0,1
2003-04,########,ManCityH,NewcastleA,1,0,1.8,0.2,13.0,7.6,6.6,4.6,5.6,6.6,11.4,10.8,0.8,1.8,0.0,0.2,1
2003-04,########,PortsmouthH,FulhamA,1,1,1.4,0.8,13.8,8.2,6.6,4.2,6.2,3.2,14.4,12.2,1.2,1.8,0.0,0.0,2
2003-04,########,WolvesH,EvertonA,2,1,1.2,1.0,11.4,8.6,5.2,4.6,7.0,5.4,10.2,12.4,1.2,1.4,0.0,0.2,1
2003-04,########,AstonVillaH,TottenhamA,1,0,1.0,0.2,8.4,9.8,4.0,4.8,5.6,4.4,12.8,16.2,0.8,1.8,0.0,0.2,1
2003-04,########,BoltonH,LeedsA,4,1,1.8,0.8,18.4,8.2,10.8,4.4,8.2,5.8,12.2,14.8,1.4,1.6,0.0,0.2,1
2003-04,########,LiverpoolH,MiddlesbroughA,2,0,1.4,0.2,18.8,12.4,9.8,7.0,9.6,4.8,10.6,10.8,0.4,1.2,0.0,0.0,1
2003-04,########,PortsmouthH,ArsenalA,1,1,1.4,1.4,12.4,12.6,6.2,6.6,5.6,5.6,15.2,13.2,0.8,1.4,0.0,0.0,2
2003-04,########,BirminghamH,LiverpoolA,0,3,1.4,1.2,10.2,14.6,6.0,8.2,5.4,6.8,11.2,12.8,0.8,1.2,0.2,0.0,0
2003-04,########,EvertonH,BoltonA,1,2,1.2,1.4,14.4,11.0,8.2,5.0,7.4,4.6,11.4,13.0,0.4,1.6,0.0,0.0,0
2003-04,########,LeedsH,CharltonA,3,3,2.0,1.0,12.0,7.4,6.6,2.8,6.6,4.4,13.0,11.8,1.6,0.8,0.2,0.0,2
2003-04,########,LeicesterH,PortsmouthA,3,1,1.0,1.2,11.6,8.6,6.8,5.6,8.6,3.6,12.8,14.8,1.6,1.2,0.0,0.0,1
2003-04,########,ManUnitedH,ChelseaA,1,1,1.4,1.4,12.0,11.2,7.0,6.0,5.6,3.8,12.6,13.6,1.2,1.0,0.0,0.2,2
2003-04,########,MiddlesbroughH,ManCityA,2,1,2.6,1.0,18.2,12.4,12.2,7.4,6.8,3.6,11.2,15.2,1.0,1.2,0.0,0.2,1
2003-04,########,SouthamptonH,AstonVillaA,1,1,1.6,2.2,12.2,13.4,6.4,7.4,4.6,8.2,13.0,13.6,1.8,1.4,0.0,0.2,2
2003-04,########,TottenhamH,BlackburnA,1,0,1.0,1.4,13.4,12.0,8.2,5.0,5.2,4.6,11.2,15.4,0.8,1.8,0.0,0.0,1
2003-04,########,FulhamH,ArsenalA,0,1,1.4,1.2,11.0,12.2,6.6,6.2,4.8,6.0,15.6,13.4,2.0,1.6,0.0,0.0,0
2003-04,########,NewcastleH,WolvesA,1,1,2.0,1.6,15.2,11.6,8.6,6.6,7.2,3.8,12.2,12.0,0.4,1.2,0.0,0.0,2
2003-04,########,SouthamptonH,NewcastleA,3,3,1.6,0.6,13.4,11.0,7.8,6.6,4.0,6.4,12.8,12.2,1.8,1.8,0.0,0.2,2
2003-04,########,ArsenalH,LeicesterA,2,1,2.4,1.0,13.6,9.2,7.2,4.8,4.4,5.6,13.8,11.8,0.8,1.2,0.0,0.2,1
2003-04,########,AstonVillaH,ManUnitedA,0,2,1.0,1.0,9.6,12.6,4.2,7.8,6.6,6.2,14.8,12.2,1.6,1.2,0.0,0.4,0
2003-04,########,BlackburnH,BirminghamA,1,1,1.0,0.6,11.4,6.2,6.6,3.0,4.8,4.0,12.6,14.0,1.2,1.2,0.0,0.2,2
2003-04,########,BoltonH,FulhamA,0,2,1.8,1.0,17.8,9.2,10.4,5.2,8.8,3.6,12.4,12.4,1.4,1.6,0.0,0.0,0
2003-04,########,CharltonH,SouthamptonA,2,1,1.4,1.8,10.0,11.0,5.8,6.0,6.0,5.0,13.4,9.2,0.8,0.6,0.0,0.0,1
2003-04,########,ChelseaH,LeedsA,1,0,2.0,0.8,16.2,7.2,8.2,3.2,8.4,4.8,7.6,14.0,0.2,1.0,0.0,0.2,1
2003-04,########,LiverpoolH,NewcastleA,1,1,1.4,0.8,18.0,11.0,9.8,6.8,8.4,4.2,11.8,13.0,0.6,2.0,0.0,0.2,2
2003-04,########,ManCityH,EvertonA,5,1,2.0,1.0,12.2,7.6,6.6,4.0,5.6,5.6,8.8,9.8,0.8,0.6,0.0,0.0,1
2003-04,########,PortsmouthH,MiddlesbroughA,5,1,2.2,0.4,12.4,13.2,6.6,6.0,5.8,3.8,14.4,10.6,0.8,1.2,0.0,0.0,1
2003-04,########,WolvesH,TottenhamA,0,2,1.2,0.6,13.2,11.0,7.0,6.6,6.4,4.6,9.4,16.4,1.2,1.8,0.2,0.2,0
2004-05,########,AstonVillaH,SouthamptonA,2,0,1.2,1.0,11.2,9.6,4.6,4.4,8.0,5.0,15.0,9.4,1.4,0.4,0.0,0.0,1
2004-05,########,BlackburnH,WestBromA,1,1,1.0,0.8,11.0,9.4,5.6,5.0,4.6,4.0,13.4,16.4,1.4,0.6,0.0,0.0,2
2004-05,########,BoltonH,CharltonA,4,1,2.4,1.0,18.0,8.0,10.2,3.4,9.2,4.2,12.2,11.8,1.4,0.6,0.0,0.0,1
2004-05,########,ManCityH,FulhamA,1,1,2.2,1.2,12.2,9.0,6.8,5.2,6.8,4.2,9.2,12.8,0.6,2.0,0.0,0.0,2
2004-05,########,MiddlesbroughH,NewcastleA,2,2,2.0,1.2,18.6,10.2,12.0,6.2,7.2,4.2,12.2,13.6,1.2,1.8,0.0,0.2,2
2004-05,########,NorwichH,CrystalPalaceA,1,1,1.521546,1.145627,13.48441,10.58403,6.19,4.8,6.10545,4.776679,11.43219,11.95374,1.405703,1.749049,0.063371,0.090494,2
2004-05,########,PortsmouthH,BirminghamA,1,1,1.8,0.8,12.8,8.2,7.0,5.0,6.6,4.4,13.2,12.8,1.0,1.6,0.0,0.2,2
2004-05,########,TottenhamH,LiverpoolA,1,1,1.0,1.4,14.0,14.2,8.8,7.4,5.2,7.0,12.0,13.4,1.4,1.2,0.0,0.0,2
2004-05,########,ChelseaH,ManUnitedA,1,0,1.2,0.8,14.8,12.2,7.2,6.8,7.4,5.4,9.8,10.2,0.2,1.0,0.0,0.4,1
2004-05,########,EvertonH,ArsenalA,1,4,1.2,1.6,13.6,13.0,8.0,8.0,6.2,6.8,12.2,15.0,0.8,1.6,0.0,0.0,0
2004-05,########,BirminghamH,ChelseaA,0,1,1.4,1.2,10.8,10.2,5.8,5.0,5.4,3.0,10.8,14.2,0.6,1.0,0.2,0.2,0
2004-05,########,CharltonH,PortsmouthA,2,1,1.6,1.4,11.4,9.8,6.8,6.0,6.4,3.2,13.0,13.0,0.6,1.2,0.0,0.0,1
2004-05,########,CrystalPalaceH,EvertonA,1,3,1.521546,1.2,13.48441,7.8,6.19,4.2,6.10545,5.0,11.43219,12.0,1.405703,0.8,0.063371,0.2,0
2004-05,########,FulhamH,BoltonA,2,0,1.4,1.2,11.8,11.4,7.0,5.4,5.6,5.2,15.0,12.8,1.2,1.2,0.0,0.0,1
2004-05,########,LiverpoolH,ManCityA,2,1,1.0,1.0,16.2,9.6,9.6,5.4,8.8,3.2,12.0,15.8,0.8,1.6,0.0,0.2,1
2004-05,########,ManUnitedH,NorwichA,2,1,1.2,1.145627,13.2,10.58403,7.2,4.8,7.0,4.776679,11.4,11.95374,1.0,1.749049,0.0,0.090494,1
2004-05,########,NewcastleH,TottenhamA,0,1,1.4,0.8,14.8,11.0,7.8,6.4,8.6,4.0,12.0,15.6,0.6,1.8,0.0,0.2,0
2004-05,########,SouthamptonH,BlackburnA,3,2,1.8,1.4,14.6,10.8,8.6,4.8,4.4,4.6,11.2,16.2,1.2,2.0,0.0,0.0,1
2004-05,########,ArsenalH,MiddlesbroughA,5,3,3.2,0.8,13.4,13.0,7.4,6.0,4.2,4.0,12.4,10.8,0.8,1.0,0.0,0.0,1
2004-05,########,WestBromH,AstonVillaA,1,1,1.2,1.6,10.2,12.2,5.4,6.8,5.2,6.4,10.2,14.8,1.4,1.4,0.0,0.2,2
2004-05,########,BirminghamH,ManCityA,1,0,0.8,0.8,8.6,9.0,4.8,4.8,4.4,3.4,12.6,15.8,0.8,1.4,0.2,0.2,1
2004-05,########,CrystalPalaceH,ChelseaA,0,2,1.521546,1.4,13.48441,11.4,6.19,5.6,6.10545,3.4,11.43219,14.6,1.405703,1.2,0.063371,0.2,0
2004-05,########,ArsenalH,BlackburnA,3,0,3.0,1.4,14.0,9.6,7.8,4.4,5.0,4.8,11.4,17.8,0.6,2.6,0.0,0.0,1
2004-05,########,CharltonH,AstonVillaA,3,0,2.0,1.2,11.0,10.2,7.2,5.4,6.0,6.4,11.4,13.4,0.4,1.4,0.0,0.2,1
2004-05,########,FulhamH,MiddlesbroughA,0,2,1.4,1.2,11.8,13.2,6.4,6.0,5.0,4.8,12.2,10.8,0.4,1.0,0.0,0.0,0
2004-05,########,NewcastleH,NorwichA,2,2,1.0,1.145627,17.0,10.58403,9.2,4.8,10.0,4.776679,13.2,11.95374,0.6,1.749049,0.0,0.090494,2
2004-05,########,SouthamptonH,BoltonA,1,2,1.8,1.6,13.0,10.6,7.6,4.8,4.2,4.8,11.4,11.4,1.4,1.0,0.0,0.0,0
2004-05,########,WestBromH,TottenhamA,1,1,1.2,0.8,8.6,11.0,4.6,6.2,5.4,4.2,11.0,14.8,1.0,1.2,0.0,0.0,2
2004-05,########,AstonVillaH,NewcastleA,4,2,1.4,1.6,13.4,11.6,6.6,7.4,8.4,4.4,18.0,13.2,2.0,1.2,0.0,0.0,1
2004-05,########,BlackburnH,ManUnitedA,1,1,1.0,0.6,10.8,15.0,5.0,8.6,4.2,7.6,15.6,11.6,1.6,1.2,0.2,0.4,2
2004-05,########,ChelseaH,SouthamptonA,2,1,1.6,1.0,14.2,7.6,6.8,3.2,8.0,4.4,10.0,9.0,0.0,1.2,0.0,0.0,1
2004-05,########,EvertonH,WestBromA,2,1,1.4,1.0,14.0,10.0,8.6,6.0,6.0,4.6,11.2,15.2,0.8,0.8,0.0,0.0,1
2004-05,########,ManCityH,CharltonA,4,0,2.4,0.8,12.6,8.0,7.2,3.4,7.0,4.2,9.6,10.0,0.6,0.8,0.0,0.0,1
2004-05,########,MiddlesbroughH,CrystalPalaceA,2,1,2.0,1.145627,21.4,10.58403,13.8,4.8,6.6,4.776679,12.8,11.95374,1.0,1.749049,0.0,0.090494,1
2004-05,########,NorwichH,ArsenalA,1,4,1.521546,2.4,13.48441,14.4,6.19,10.0,6.10545,8.0,11.43219,13.6,1.405703,1.6,0.063371,0.0,0
2004-05,########,TottenhamH,BirminghamA,1,0,1.2,0.6,12.8,9.0,8.0,5.0,4.6,5.2,13.0,11.6,1.8,1.4,0.0,0.0,1
2004-05,########,BoltonH,LiverpoolA,1,0,2.2,1.4,16.8,11.8,10.4,5.4,9.0,5.4,13.2,12.2,1.6,0.6,0.0,0.0,1
2004-05,########,ManUnitedH,EvertonA,0,0,1.0,1.0,12.8,7.6,6.0,3.8,7.2,4.4,10.8,12.2,1.0,1.0,0.0,0.2,2
2004-05,########,PortsmouthH,FulhamA,4,3,2.4,1.4,15.2,10.8,8.8,6.4,7.2,5.0,12.8,12.2,0.6,2.4,0.0,0.0,1
2004-05,########,AstonVillaH,ChelseaA,0,0,1.4,1.0,13.6,13.8,7.4,7.2,7.4,4.8,16.4,14.2,1.8,1.2,0.0,0.2,2
2004-05,########,BoltonH,ManUnitedA,2,2,2.2,1.0,16.2,13.6,9.8,7.6,7.6,6.4,14.0,13.0,1.8,1.2,0.0,0.4,2
2004-05,########,FulhamH,ArsenalA,0,3,0.8,2.6,11.6,15.0,6.4,10.0,5.6,8.0,13.0,12.6,0.8,1.8,0.0,0.0,0
2004-05,########,LiverpoolH,WestBromA,3,0,1.6,1.0,14.4,9.4,8.2,5.8,9.0,4.8,11.4,14.4,0.6,0.6,0.0,0.0,1
2004-05,########,ManCityH,EvertonA,0,1,2.2,1.2,12.2,7.8,6.6,4.0,7.6,4.8,10.2,12.0,0.6,1.6,0.0,0.4,0
2004-05,########,MiddlesbroughH,BirminghamA,2,1,1.8,0.6,19.2,8.6,11.4,4.8,6.6,5.2,13.8,13.6,1.4,2.0,0.0,0.0,1
2004-05,########,NewcastleH,BlackburnA,3,0,1.6,0.6,16.6,8.4,9.0,3.2,10.6,5.6,12.4,18.8,1.0,2.8,0.0,0.0,1
2004-05,########,PortsmouthH,CrystalPalaceA,3,1,2.8,1.145627,15.6,10.58403,8.8,4.8,6.8,4.776679,12.8,11.95374,0.4,1.749049,0.0,0.090494,1
2004-05,########,TottenhamH,NorwichA,0,0,1.0,1.145627,12.8,10.58403,7.4,4.8,6.4,4.776679,14.4,11.95374,2.0,1.749049,0.0,0.090494,2
2004-05,########,CharltonH,SouthamptonA,0,0,1.8,0.4,10.2,8.2,7.0,3.6,6.0,5.8,11.0,9.8,0.2,1.2,0.0,0.0,2
2004-05,########,ArsenalH,BoltonA,2,2,2.4,1.6,13.2,9.6,7.4,5.0,5.0,4.6,12.0,12.6,0.8,1.4,0.0,0.0,2
2004-05,########,BirminghamH,CharltonA,1,1,0.8,1.0,7.8,7.4,4.2,3.6,6.8,4.2,12.8,11.6,1.4,1.0,0.4,0.0,2
2004-05,########,BlackburnH,PortsmouthA,1,0,1.0,1.0,11.0,9.4,4.8,5.6,6.4,3.4,15.0,14.0,1.2,1.8,0.2,0.0,1
2004-05,########,CrystalPalaceH,ManCityA,1,2,1.521546,1.0,13.48441,10.0,6.19,5.2,6.10545,4.2,11.43219,14.6,1.405703,1.6,0.063371,0.2,0
2004-05,########,NorwichH,AstonVillaA,0,0,1.521546,0.8,13.48441,12.4,6.19,6.6,6.10545,6.8,11.43219,13.6,1.405703,1.0,0.063371,0.2,2
2004-05,########,WestBromH,FulhamA,1,1,1.0,1.6,8.6,10.4,4.0,5.6,6.6,5.4,11.4,11.4,1.0,2.8,0.2,0.4,2
2004-05,########,ChelseaH,TottenhamA,0,0,1.6,0.8,15.0,11.4,7.2,6.8,8.2,4.4,11.0,13.2,0.2,1.2,0.0,0.0,2
2004-05,########,EvertonH,MiddlesbroughA,1,0,1.0,1.2,13.6,13.2,8.4,6.2,5.6,3.8,12.0,11.2,1.0,1.4,0.0,0.0,1
2004-05,########,SouthamptonH,NewcastleA,1,2,1.8,2.0,13.4,12.0,8.2,6.8,5.2,4.6,11.8,13.6,0.6,1.6,0.0,0.0,0
2004-05,########,ManUnitedH,LiverpoolA,2,1,1.0,1.2,13.6,10.6,6.6,5.0,7.0,4.2,13.2,13.4,1.2,0.8,0.0,0.0,1
2004-05,########,AstonVillaH,CrystalPalaceA,1,1,1.4,1.145627,13.4,10.58403,7.2,4.8,7.4,4.776679,15.4,11.95374,1.8,1.749049,0.0,0.090494,2
2004-05,########,BoltonH,BirminghamA,1,1,1.6,0.8,15.2,9.2,9.4,4.6,7.2,5.0,12.6,14.0,1.6,1.8,0.0,0.0,2
2004-05,########,FulhamH,SouthamptonA,1,0,0.6,0.4,12.2,10.2,6.4,4.0,5.8,6.0,12.2,12.6,0.6,1.4,0.0,0.0,1
2004-05,########,LiverpoolH,NorwichA,3,0,2.2,1.145627,14.8,10.58403,8.6,4.8,7.0,4.776679,10.2,11.95374,0.8,1.749049,0.0,0.090494,1
2004-05,########,ManCityH,ArsenalA,0,1,2.0,2.6,13.0,13.4,7.4,10.0,7.8,5.8,12.0,12.2,0.6,1.4,0.0,0.0,0
2004-05,########,MiddlesbroughH,ChelseaA,0,1,1.6,1.0,14.6,13.8,8.0,8.4,4.8,5.2,13.4,14.8,1.4,1.0,0.0,0.2,0
2004-05,########,NewcastleH,WestBromA,3,1,1.8,0.8,18.6,9.0,8.6,5.0,10.8,4.4,13.0,15.0,1.4,0.8,0.0,0.2,1
2004-05,########,TottenhamH,ManUnitedA,0,1,0.6,1.2,12.4,13.0,7.0,7.4,5.6,6.2,13.4,13.0,2.0,1.0,0.0,0.4,0
2004-05,########,PortsmouthH,EvertonA,0,1,2.6,1.2,15.6,7.6,8.8,3.2,6.4,4.6,12.6,12.8,0.6,1.6,0.0,0.4,0
2004-05,########,CharltonH,BlackburnA,1,0,1.6,0.4,9.8,8.8,6.2,3.2,6.2,6.6,11.6,17.2,0.2,2.2,0.0,0.0,1
2004-05,########,ArsenalH,CharltonA,4,0,3.2,1.0,14.8,6.6,9.0,3.0,5.8,3.0,12.0,12.0,1.4,1.0,0.0,0.0,1
2004-05,########,BlackburnH,AstonVillaA,2,2,1.2,0.8,11.2,13.0,4.6,6.6,6.4,6.8,15.6,14.0,1.2,1.2,0.2,0.0,2
2004-05,########,EvertonH,TottenhamA,0,1,1.0,1.0,12.4,11.0,7.4,6.2,6.2,3.8,12.2,11.8,1.2,1.4,0.0,0.0,0
2004-05,########,NorwichH,PortsmouthA,2,2,1.521546,1.2,13.48441,10.0,6.19,5.0,6.10545,3.4,11.43219,13.8,1.405703,2.4,0.063371,0.0,2
2004-05,########,SouthamptonH,ManCityA,0,0,1.6,0.8,13.0,12.0,8.4,6.4,5.6,6.6,12.4,14.0,0.4,1.4,0.0,0.2,2
2004-05,########,WestBromH,BoltonA,2,1,1.4,1.4,9.4,10.6,4.4,4.8,7.0,5.2,12.6,12.4,0.8,0.8,0.2,0.0,1
2004-05,########,BirminghamH,NewcastleA,2,2,0.8,1.8,7.0,8.8,3.6,5.0,6.2,4.6,14.0,13.2,1.8,1.6,0.4,0.0,2
2004-05,########,ChelseaH,LiverpoolA,1,0,1.0,1.0,15.2,9.8,6.8,4.8,8.0,3.8,12.6,14.4,0.2,0.8,0.0,0.0,1
2004-05,########,ManUnitedH,MiddlesbroughA,1,1,1.2,1.4,15.8,13.4,7.8,6.8,8.4,3.6,11.0,11.0,1.0,1.8,0.0,0.0,2
2004-05,########,CrystalPalaceH,FulhamA,2,0,1.521546,1.4,13.48441,9.8,6.19,5.2,6.10545,5.4,11.43219,10.8,1.405703,2.2,0.063371,0.6,1
2004-05,########,ArsenalH,AstonVillaA,3,1,3.4,0.8,15.0,11.2,10.0,5.6,5.6,6.6,11.2,15.8,1.8,2.0,0.0,0.0,1
2004-05,########,BirminghamH,ManUnitedA,0,0,0.8,0.8,9.2,13.0,4.4,7.2,6.2,6.0,15.0,12.2,1.6,0.4,0.2,0.0,2
2004-05,########,BlackburnH,MiddlesbroughA,0,4,1.0,2.0,11.6,12.8,4.6,8.0,5.6,5.2,15.8,12.2,1.6,2.0,0.4,0.0,0
2004-05,########,BoltonH,CrystalPalaceA,1,0,1.8,0.8,16.0,9.2,9.0,4.6,6.4,6.2,14.6,16.4,1.6,1.4,0.0,0.0,1
2004-05,########,EvertonH,SouthamptonA,1,0,1.0,0.2,12.0,9.4,6.6,4.0,5.8,5.2,10.4,13.4,0.8,1.2,0.0,0.0,1
2004-05,########,FulhamH,LiverpoolA,2,4,1.0,1.2,10.8,8.8,6.0,3.8,5.2,4.0,12.0,14.8,0.6,1.4,0.0,0.2,0
2004-05,########,ManCityH,ChelseaA,1,0,1.2,0.8,11.2,13.4,5.4,7.6,6.4,7.2,12.2,12.4,0.6,1.0,0.0,0.0,1
2004-05,########,WestBromH,NorwichA,0,0,1.0,0.6,9.6,8.2,4.2,3.0,7.0,4.2,13.4,15.0,1.2,1.0,0.2,0.0,2
2004-05,########,CharltonH,NewcastleA,1,1,1.4,1.8,10.0,10.6,6.4,5.6,6.4,6.2,12.0,11.2,0.4,1.6,0.0,0.0,2
2004-05,########,PortsmouthH,TottenhamA,1,0,1.8,0.6,14.6,11.4,8.0,5.2,5.6,4.2,12.6,11.8,0.6,1.2,0.0,0.0,1
2004-05,########,AstonVillaH,FulhamA,2,0,1.8,1.0,12.4,9.2,6.6,4.2,7.2,5.6,15.4,10.8,1.0,2.2,0.0,0.6,1
2004-05,########,ChelseaH,BlackburnA,4,0,1.6,0.4,14.8,7.4,7.6,3.6,8.6,5.8,13.8,16.0,0.4,2.2,0.0,0.0,1
2004-05,########,CrystalPalaceH,WestBromA,3,0,1.4,0.6,11.2,8.6,5.6,4.8,5.2,6.0,10.0,14.8,1.2,1.2,0.0,0.2,1
2004-05,########,LiverpoolH,CharltonA,2,0,2.2,0.4,15.2,4.8,8.4,2.0,8.0,2.6,9.6,12.4,0.6,1.2,0.0,0.0,1
2004-05,########,NorwichH,EvertonA,2,3,1.2,1.6,14.4,9.8,7.4,5.0,6.0,4.8,12.0,13.4,0.6,1.8,0.0,0.4,0
2004-05,########,TottenhamH,BoltonA,1,2,0.6,1.4,10.8,9.8,5.4,5.0,4.6,5.2,14.4,14.0,2.0,0.8,0.0,0.0,0
2004-05,########,ManUnitedH,ArsenalA,2,0,1.4,2.4,15.6,14.4,7.4,10.2,7.8,5.0,13.2,13.0,0.8,1.4,0.0,0.0,1
2004-05,########,MiddlesbroughH,PortsmouthA,1,1,1.4,1.0,17.4,9.2,8.8,4.2,5.6,3.0,12.6,10.6,1.2,2.4,0.0,0.0,2
