,HomeTeam,AwayTeam,Ave L5 HG,Ave L5 AG,Ave L5 HST,Ave L5 AST,Ave L5 HC,Ave L5 AC,Ave L5 HF,Ave L5 AF,Ave L5 HY,Ave L5 AY,Ave L5 HR,Ave L5 AR,Home-AwayG,Home-AwaySHTT,Home-AwayCorners,Home-AwayFouls,SumofAdvantages,Result
6416,StokeH,WestHamA,1.4,1,4.2,4,4.8,3,12.6,8.4,1.2,1.2,0.2,0.2,0.4,0.2,1.8,4.2,6.6,2
6417,SunderlandH,BournemouthA,0.4,0.8,4.2,2.8,5.4,2.6,13.2,9.2,1.6,1.2,0.2,0.2,-0.4,1.4,2.8,4,7.8,0
6418,WestBromH,LeicesterA,0.6,1.6,4.2,3,5,4.6,10.8,13.4,1.6,2.2,0,0,-1,1.2,0.4,-2.6,-2,0
6419,EvertonH,ChelseaA,2.8,2,6.2,4.2,4.2,5.2,10.6,12.2,2,2.6,0,0,0.8,2,-1,-1.6,0.2,0
6420,ManUnitedH,SwanseaA,1,0.4,4.4,2.6,6.6,3.6,12.2,10.4,2.4,1.2,0,0,0.6,1.8,3,1.8,7.2,2
6421,MiddlesbroughH,ManCityA,1,2,4.2,5.6,4.2,8,10.6,10,2,1.8,0,0,-1,-1.4,-3.8,0.6,-5.6,2
6422,TottenhamH,ArsenalA,3,0.8,8.8,3.2,9.2,5,9.6,12.4,1,1.6,0,0,2.2,5.6,4.2,-2.8,9.2,1
6423,WatfordH,LiverpoolA,1.4,1.2,5,5,6.6,7.4,11.6,8.2,1.6,1.4,0.2,0,0.2,0,-0.8,3.4,2.8,0
6424,WestHamH,TottenhamA,1,1.2,4.6,5.2,5.4,7,9.4,10.4,2.2,2,0,0,-0.2,-0.6,-1.6,-1,-3.4,1
6425,BournemouthH,StokeA,2.4,0.4,5.6,2.4,3,4.2,10.2,13.4,1.6,2.2,0,0,2,3.2,-1.2,-3.2,0.8,2
6426,BurnleyH,WestBromA,0.8,0.8,2.6,2.2,3,5.2,11.2,13.4,2.2,2.8,0,0,0,0.4,-2.2,-2.2,-4,2
6427,HullH,SunderlandA,2,0.4,4.8,3.2,5.2,6,12.6,11.2,2.6,2,0.2,0,1.6,1.6,-0.8,1.4,3.8,0
6428,LeicesterH,WatfordA,2.6,0,7,3.2,8,3.2,9.4,12,0.4,0.8,0,0,2.6,3.8,4.8,-2.6,8.6,1
6429,ManCityH,CrystalPalaceA,1.8,1.4,5.8,3,8,5,10,11,1.2,1.8,0,0,0.4,2.8,3,-1,5.2,1
6430,SwanseaH,EvertonA,1.4,0.8,4.8,2.8,9,3.8,6.6,14,1.4,2.4,0,0.2,0.6,2,5.2,-7.4,0.4,1
6431,ArsenalH,ManUnitedA,2,1.6,5.4,5.2,5.6,4.8,10.8,12.4,2.2,1.4,0,0.2,0.4,0.2,0.8,-1.6,-0.2,1
6432,LiverpoolH,SouthamptonA,1.6,1.6,5.2,4.2,5.4,4.4,11.4,9.4,1.2,2.4,0,0,0,1,1,2,4,2
6433,ChelseaH,MiddlesbroughA,2.6,0.4,6.8,2,6.6,2.4,10.8,16.6,1.4,2,0,0.2,2.2,4.8,4.2,-5.8,5.4,1
6434,SouthamptonH,ArsenalA,0.6,1,3.8,3.4,6.8,5.4,10.6,10.4,1.4,1.6,0,0,-0.4,0.4,1.4,0.2,1.6,0
6435,EvertonH,WatfordA,2.4,0,6.4,3,5.2,4.6,10.4,11.8,1.8,1.4,0,0,2.4,3.4,0.6,-1.4,5,1
6436,WestBromH,ChelseaA,0.6,1.8,4.4,4.4,5,6,11.8,12.2,2.2,2.4,0,0,-1.2,0,-1,-0.4,-2.6,0
6437,BournemouthH,BurnleyA,2.2,0.8,5,3.4,3.4,4,7.4,11.2,0.8,1,0,0,1.4,1.6,-0.6,-3.8,-1.4,1
6438,ManCityH,LeicesterA,2.2,1.2,6.6,2.8,8.2,4.2,10.8,13.8,1.6,2.6,0,0,1,3.8,4,-3,5.8,1
6439,MiddlesbroughH,SouthamptonA,1,1.2,4.2,2.8,3.8,4,12.6,9.8,2.4,2,0,0,-0.2,1.4,-0.2,2.8,3.8,0
6440,StokeH,ArsenalA,1.2,1.6,3.4,4.2,5,5.6,12,10.6,1.2,2,0.2,0,-0.4,-0.8,-0.6,1.4,-0.4,0
6441,SunderlandH,SwanseaA,0.4,0.6,4.4,2.6,5.8,3,13.6,10.6,2.2,1,0.2,0,-0.2,1.8,2.8,3,7.4,0
6442,CrystalPalaceH,HullA,1.8,0.4,4,1,6.4,6.2,11.6,9.4,1.6,2.4,0,0.2,1.4,3,0.2,2.2,6.8,1
6443,TottenhamH,ManUnitedA,2.8,1.2,8.8,4.4,9.4,4.8,10.6,13.8,1,1.6,0,0.2,1.6,4.4,4.6,-3.2,7.4,1
6444,WestHamH,LiverpoolA,0.8,1.8,4.8,5.8,5,6.2,8.8,9.2,2.6,1.4,0,0,-1,-1,-1.2,-0.4,-3.6,0
6445,ChelseaH,WatfordA,2.8,0.6,7.6,3.2,6.6,4.8,10,11.2,1.6,1.8,0,0.2,2.2,4.4,1.8,-1.2,7.2,1
6446,ArsenalH,SunderlandA,2,0.4,6.6,3.4,8.4,5.4,11.4,10,2.4,2,0,0,1.6,3.2,3,1.4,9.2,1
6447,ManCityH,WestBromA,2.6,0.6,8,2,7.8,4.4,9.6,12.8,1.2,2.8,0,0,2,6,3.4,-3.2,8.2,1
6448,SouthamptonH,ManUnitedA,0.6,0.6,4.2,2.8,7,4.4,9.2,11.8,1.6,0.8,0,0.2,0,1.4,2.6,-2.6,1.4,2
6449,LeicesterH,TottenhamA,2.2,2.4,6.6,7.2,7.8,7.2,10,9.2,1,1.4,0,0,-0.2,-0.6,0.6,0.8,0.6,0
6450,ArsenalH,EvertonA,2.2,0.6,7.8,3.4,8.6,4.6,11.8,14.2,2.2,2.8,0.2,0.2,1.6,4.4,4,-2.4,7.6,1
6451,BurnleyH,WestHamA,0.8,1,2,3.4,3.2,2.8,11,8.2,2,1.2,0,0.2,-0.2,-1.4,0.4,2.8,1.6,0
6452,ChelseaH,SunderlandA,3.6,0.6,7,3.4,7,3.8,9.2,11.4,1.2,1.6,0,0,3,3.6,3.2,-2.2,7.6,1
6453,HullH,TottenhamA,1.8,3.4,4.2,8.6,5.2,6.4,12.6,9,2,1.4,0.2,0,-1.6,-4.4,-1.2,3.6,-3.6,0
6454,LeicesterH,BournemouthA,1.8,0.8,6.6,3.4,7.6,2.4,9.8,9,1.6,1,0,0,1,3.2,5.2,0.8,10.2,2
6455,LiverpoolH,MiddlesbroughA,1.8,0.4,6.6,2.2,3.8,2.8,11.6,14.2,0.8,1.8,0,0.2,1.4,4.4,1,-2.6,4.2,1
6456,ManUnitedH,CrystalPalaceA,1.2,1,3.4,2.4,4.2,5.2,13.6,10.6,2.2,1.6,0,0,0.2,1,-1,3,3.2,1
6457,SouthamptonH,StokeA,0,0.6,3.6,2.6,5.6,6,8.4,13.2,1.6,2.4,0,0,-0.6,1,-0.4,-4.8,-4.8,0
6458,SwanseaH,WestBromA,1.2,0.8,3.2,2.6,8.6,4,6.8,12.4,1.2,2.6,0,0,0.4,0.6,4.6,-5.6,-8.88178E-16,1
6459,WatfordH,ManCityA,0.8,2.6,4.8,6,6.2,8.2,10.8,11.2,1.2,1.8,0.2,0,-1.8,-1.2,-2,-0.4,-5.4,0
6460,ArsenalH,LeicesterA,2.4,1.4,8.2,2.6,9.4,3.8,11.4,13.2,1.8,2.4,0.2,0,1,5.6,5.6,-1.8,10.4,1
6461,BrightonH,ManCityA,1.521546,2.6,6.19,5.8,6.10545,8.6,11.43219,10,1.405703,1.8,0.063371,0,-1.078454,0.39,-2.49455,1.43219,-1.750814,0
6462,ChelseaH,BurnleyA,3.6,1.4,7.4,3.8,8.2,4,10.4,12,1.6,1.4,0.4,0,2.2,3.6,4.2,-1.6,8.4,0
6463,CrystalPalaceH,HuddersfieldA,1.2,1.145627,3.6,4.8,7.8,4.776679,10.8,11.95374,1.8,1.749049,0,0.090494,0.054373,-1.2,3.023321,-1.15374,0.723954,0
6464,EvertonH,StokeA,1.8,0.6,5.6,2.4,5.4,6.6,11.2,13,1.6,1.8,0,0,1.2,3.2,-1.2,-1.8,1.4,1
6465,SouthamptonH,SwanseaA,0,0.6,3.8,2.4,7.6,2.2,8.6,11.4,1.4,0.8,0,0,-0.6,1.4,5.4,-2.8,3.4,2
6466,WatfordH,LiverpoolA,1.2,2.2,3.6,6,4.2,5.2,11.2,9.4,1,1.4,0.2,0,-1,-2.4,-1,1.8,-2.6,2
6467,WestBromH,BournemouthA,0.2,0.8,4,3.2,5.8,2.2,13.8,8,2.6,1.2,0,0,-0.6,0.8,3.6,5.8,9.6,1
6468,ManUnitedH,WestHamA,2,0.8,4,2.8,5.2,2,14.4,7.8,2,1.2,0,0.2,1.2,1.2,3.2,6.6,12.2,1
6469,NewcastleH,TottenhamA,2,3.2,5.4,8.2,4,6.4,10,9.4,1.8,1.6,0.4,0,-1.2,-2.8,-2.4,0.6,-5.8,0
6470,BournemouthH,WatfordA,1.8,1,4.2,4.2,4.6,4.8,6.6,11.6,1,2.2,0,0.2,0.8,0,-0.2,-5,-4.4,0
6471,BurnleyH,WestBromA,0.8,1,1.6,2.6,3.6,4.8,11.4,12,1.8,2,0,0.2,-0.2,-1,-1.2,-0.6,-3,0
6472,LeicesterH,BrightonA,1.8,1.145627,5.4,4.8,6.8,4.776679,10,11.95374,1.6,1.749049,0,0.090494,0.654373,0.6,2.023321,-1.95374,1.323954,1
6473,LiverpoolH,CrystalPalaceA,1.4,0.6,8,2,4.2,5,10.6,10.4,0.8,1.8,0,0,0.8,6,-0.8,0.2,6.2,1
6474,SouthamptonH,WestHamA,0.6,1.2,4.4,4,7.8,2.4,10.4,8.8,1.6,1,0,0.4,-0.6,0.4,5.4,1.6,6.8,1
6475,StokeH,ArsenalA,1.2,1.6,4,4.8,4.4,5.8,10,10.8,0.4,1.8,0,0,-0.4,-0.8,-1.4,-0.8,-3.4,1
6476,SwanseaH,ManUnitedA,1.2,1,2.8,3.2,7,4.8,7.4,10.8,1,0.8,0,0.2,0.2,-0.4,2.2,-3.4,-1.4,0
6477,HuddersfieldH,NewcastleA,1.521546,1,6.19,3.8,6.10545,3.8,11.43219,11.6,1.405703,1.2,0.063371,0,0.521546,2.39,2.30545,-0.16781,5.049186,1
6478,TottenhamH,ChelseaA,2.6,1.8,8.8,3.4,11.2,4.4,11,14.2,1,2.6,0,0,0.8,5.4,6.8,-3.2,9.8,0
6479,ManCityH,EvertonA,2.2,0.6,7.8,3,7.8,4.2,9.8,14,1.4,2.6,0.2,0.4,1.6,4.8,3.6,-4.2,5.8,2
6480,BournemouthH,ManCityA,1.8,2.8,4.6,6,4.2,7.8,7.8,10,1.6,2,0,0.2,-1,-1.4,-3.6,-2.2,-8.2,0
6481,CrystalPalaceH,SwanseaA,0.8,1,3.4,2.8,6.4,1.8,10.6,10.2,2.6,0.8,0,0,-0.2,0.6,4.6,0.4,5.4,0
6482,HuddersfieldH,SouthamptonA,1.521546,1,6.19,2.8,6.10545,4.6,11.43219,9.2,1.405703,1.6,0.063371,0,0.521546,3.39,1.50545,2.23219,7.649186,2
6483,ManUnitedH,LeicesterA,2.2,1,4.8,3,5.8,3.4,14,11.4,2,2.4,0,0,1.2,1.8,2.4,2.6,8,1
6484,NewcastleH,WestHamA,2,0.8,5.6,4,4.8,3.2,10.8,9,1.6,1.6,0.4,0.2,1.2,1.6,1.6,1.8,6.2,1
6485,WatfordH,BrightonA,0.8,1.145627,3.2,4.8,3.8,4.776679,10.4,11.95374,0.8,1.749049,0.2,0.090494,-0.345627,-1.6,-0.976679,-1.55374,-4.476046,2
6486,ChelseaH,EvertonA,3.2,0.4,7.4,2.2,8.2,3.8,10.2,11.8,1.6,2.2,0.4,0.2,2.8,5.2,4.4,-1.6,10.8,1
6487,LiverpoolH,ArsenalA,1.8,1.2,8.4,4,3.6,5.6,9.6,9.4,1,2.2,0,0,0.6,4.4,-2,0.2,3.2,1
6488,TottenhamH,BurnleyA,2,1.6,8.6,4,11.8,4.8,10.4,11.4,1,0.8,0,0,0.4,4.6,7,-1,11,2
6489,WestBromH,StokeA,0.4,0.8,3.2,2.4,6.4,6.4,13.4,11.6,2.6,1.8,0,0,-0.4,0.8,0,1.8,2.2,2
6490,ArsenalH,BournemouthA,2.8,0.4,9,3.2,9,2.4,12.4,8.4,1.4,1.2,0.2,0,2.4,5.8,6.6,4,18.8,1
6491,BrightonH,WestBromA,1.521546,1.2,6.19,2.8,6.10545,4.8,11.43219,10,1.405703,1.2,0.063371,0.2,0.321546,3.39,1.30545,1.43219,6.449186,1
6492,EvertonH,TottenhamA,1,3.6,4.4,8.6,6,4.8,12.4,9.2,1.8,1.2,0,0,-2.6,-4.2,1.2,3.2,-2.4,0
6493,LeicesterH,ChelseaA,1.6,1.6,4.2,3.6,6.2,5.4,9.8,13.6,1.8,2,0,0,0,0.6,0.8,-3.8,-2.4,0
6494,ManCityH,LiverpoolA,3.2,1.8,8,5.8,8,4.2,9.8,9,1.6,1.4,0.2,0.2,1.4,2.2,3.8,0.8,8.2,1
6495,SouthamptonH,WatfordA,0.6,1.4,4,4.4,7.6,4.2,11,11.6,1.4,2,0,0.2,-0.8,-0.4,3.4,-0.6,1.6,0
6496,StokeH,ManUnitedA,1.4,1.4,4.2,4.6,4.4,6.2,10.6,11.2,0.4,0.8,0,0,0,-0.4,-1.8,-0.6,-2.8,2
6497,BurnleyH,CrystalPalaceA,0.8,0.4,1.4,2.4,3.6,5.4,11,11,1.4,1.8,0,0,0.4,-1,-1.8,0,-2.4,1
6498,SwanseaH,NewcastleA,1,0.8,3.4,4.4,7.4,3.8,8.2,12.4,1.2,1.8,0,0,0.2,-1,3.6,-4.2,-1.4,0
6499,WestHamH,HuddersfieldA,0.8,1.145627,4,4.8,5.8,4.776679,9,11.95374,2.8,1.749049,0,0.090494,-0.345627,-0.8,1.023321,-2.95374,-3.076046,1
6500,BournemouthH,BrightonA,1.4,1.145627,3.2,4.8,4.6,4.776679,8,11.95374,1.6,1.749049,0,0.090494,0.254373,-1.6,-0.176679,-3.95374,-5.476046,1
6501,CrystalPalaceH,SouthamptonA,0.8,1,3.8,3,7,5,10.8,9.4,3,1.4,0,0,-0.2,0.8,2,1.4,4,0
6502,HuddersfieldH,LeicesterA,1.521546,1.2,6.19,2.6,6.10545,4,11.43219,10,1.405703,1.8,0.063371,0,0.321546,3.59,2.10545,1.43219,7.449186,2
6503,LiverpoolH,BurnleyA,1.8,1.6,10,3.6,5.2,3.8,9.4,10.4,1,1.2,0,0,0.2,6.4,1.4,-1,7,2
6504,NewcastleH,StokeA,2.2,1,5.6,2.6,5.2,6.6,10.8,11,1.6,1.6,0.4,0,1.2,3,-1.4,-0.2,2.6,1
6505,TottenhamH,SwanseaA,1.2,1,7.4,2,11.4,1.6,11,9.4,1.2,1.4,0,0,0.2,5.4,9.8,1.6,17,2
6506,WatfordH,ManCityA,0.6,3.4,2,7,3.2,8.4,10.4,9.6,1.2,2,0.2,0.2,-2.8,-5,-5.2,0.8,-12.2,0
6507,WestBromH,WestHamA,0.4,0.8,3,3.4,6,3.2,13.4,9.8,2.4,2,0,0.2,-0.4,-0.4,2.8,3.6,5.6,2
6508,ChelseaH,ArsenalA,2.6,1.2,6.8,3.6,7.6,4.8,10.8,9.4,1.8,2.2,0.6,0,1.4,3.2,2.8,1.4,8.8,2
6509,ManUnitedH,EvertonA,2.6,0.4,5.6,2.8,6.4,3.2,13.8,11.6,1.6,1.8,0,0.2,2.2,2.8,3.2,2.2,10.4,1
6510,BurnleyH,HuddersfieldA,0.8,1.145627,2,4.8,3.6,4.776679,9.4,11.95374,1.6,1.749049,0,0.090494,-0.345627,-2.8,-1.176679,-2.55374,-6.876046,2
6511,EvertonH,BournemouthA,0.8,0.6,3.8,3.8,5.6,3.4,11.8,8.6,2,1.2,0,0,0.2,0,2.2,3.2,5.6,1
6512,LeicesterH,LiverpoolA,1.4,2.2,4.6,6.6,4.8,4.6,10.8,10,2.4,1.8,0,0.2,-0.8,-2,0.2,0.8,-1.8,0
6513,ManCityH,CrystalPalaceA,3.2,0,7.4,1.8,7.8,5.2,8.6,10.4,2,1.6,0.2,0,3.2,5.6,2.6,-1.8,9.6,1
6514,SouthamptonH,ManUnitedA,0.6,1.6,3.6,4.6,7.8,5.2,12,11,1.2,1.6,0,0,-1,-1,2.6,1,1.6,0
6515,StokeH,ChelseaA,0.8,2.4,3.8,4.4,4.8,4.8,9.2,12.4,0.8,1.8,0,0,-1.6,-0.6,0,-3.2,-5.4,0
6516,SwanseaH,WatfordA,0.8,1.8,2.8,3.8,6.2,4.8,9,12.8,1,2.6,0,0.2,-1,-1,1.4,-3.8,-4.4,0
6517,WestHamH,TottenhamA,1,4.2,3.6,8.6,5.8,4,8.6,11.4,2.6,1.2,0,0.2,-3.2,-5,1.8,-2.8,-9.2,0
6518,BrightonH,NewcastleA,1.521546,0.6,6.19,4.8,6.10545,5,11.43219,12.6,1.405703,2,0.063371,0,0.921546,1.39,1.10545,-1.16781,2.249186,1
6519,ArsenalH,WestBromA,2.8,0.8,9.4,2.8,9.4,4,11.2,10.6,1.4,1.4,0.2,0.2,2,6.6,5.4,0.6,14.6,1
6520,BournemouthH,LeicesterA,1,1,3.6,2.6,6,3.8,7.2,10.2,1.4,1.4,0,0,0,1,2.2,-3,0.2,2
6521,ChelseaH,ManCityA,1.8,3.2,5.4,7.4,6.8,7.8,11,10.4,1.4,1.6,0.6,0.2,-1.4,-2,-1,0.6,-3.8,0
6522,HuddersfieldH,TottenhamA,1.521546,3.8,6.19,7.6,6.10545,4.6,11.43219,10.6,1.405703,1.2,0.063371,0.2,-2.278454,-1.41,1.50545,0.83219,-1.350814,0
6523,ManUnitedH,CrystalPalaceA,3.2,0,5.8,1.6,6.6,5.6,12.8,10.6,1.2,1,0,0,3.2,4.2,1,2.2,10.6,1
6524,StokeH,SouthamptonA,1.2,0.8,4.2,2.8,4.8,4.8,9,9.6,0.8,1.4,0,0,0.4,1.4,0,-0.6,1.2,1
6525,WestBromH,WatfordA,0.8,2.2,3,4,6.4,4.4,13,12.8,2.6,2,0,0.2,-1.4,-1,2,0.2,-0.2,2
6526,WestHamH,SwanseaA,1.2,0.8,3.8,1.4,4.6,1.4,9.8,9.4,2.8,1.4,0,0,0.4,2.4,3.2,0.4,6.4,1
6527,ArsenalH,BrightonA,2.8,1.145627,9.2,4.8,7.2,4.776679,9.6,11.95374,0.6,1.749049,0.2,0.090494,1.654373,4.4,2.423321,-2.35374,6.123954,1
6528,EvertonH,BurnleyA,0.8,1.4,3.8,3.4,7,3.6,12,9.4,1.8,1.6,0,0,-0.6,0.4,3.4,2.6,5.8,0
6529,NewcastleH,LiverpoolA,2.2,2.2,5.8,5.4,4.6,4.6,10.8,9.4,1.4,1.8,0.4,0.2,0,0.4,0,1.4,1.8,2
6530,BurnleyH,WestHamA,0.6,0.6,2.2,3.8,4,3,9.8,9.8,1.8,2,0,0.4,0,-1.6,1,0,-0.6,2
6531,CrystalPalaceH,ChelseaA,1.2,2,3.8,4.4,5.2,5.6,10,11.4,3,1.2,0,0,-0.8,-0.6,-0.4,-1.4,-3.2,1
6532,LiverpoolH,ManUnitedA,1.8,1.4,9.4,4.4,6,5.2,9,10.6,0.8,1.6,0,0,0.4,5,0.8,-1.6,4.6,2
6533,ManCityH,StokeA,4.2,1,8.6,2.2,7,5.2,7.2,9.6,1.4,1.8,0.2,0,3.2,6.4,1.8,-2.4,9,1
6534,SwanseaH,HuddersfieldA,1,1.145627,2.6,4.8,5.4,4.776679,10.4,11.95374,1.2,1.749049,0,0.090494,-0.145627,-2.2,0.623321,-1.55374,-3.276046,1
6535,TottenhamH,BournemouthA,1,0.4,6.4,2.6,10.4,3.4,11.4,8.2,1.2,1.4,0,0,0.6,3.8,7,3.2,14.6,1
6536,WatfordH,ArsenalA,1,1,2,4,3,4.8,9.8,10.4,0.8,1.8,0.2,0,0,-2,-1.8,-0.6,-4.4,1
6537,BrightonH,EvertonA,1.521546,0.6,6.19,3.6,6.10545,2.4,11.43219,11,1.405703,2,0.063371,0.2,0.921546,2.59,3.70545,0.43219,7.649186,2
6538,SouthamptonH,NewcastleA,1,0.6,2.8,5.2,7.6,5.8,11.8,11.6,1,2.2,0,0,0.4,-2.4,1.8,0.2,4.44089E-16,2
6539,LeicesterH,WestBromA,1.4,0.8,4.2,2.6,4.8,4,11.2,9.6,2.2,1.4,0,0.2,0.6,1.6,0.8,1.6,4.6,2
6540,WestHamH,BrightonA,1,0.8,3.2,2.4,6,5,9.2,12.2,2.2,0.6,0,0,0.2,0.8,1,-3,-1,0
6541,ChelseaH,WatfordA,1.6,2,5.4,4.4,5.8,5,12,13.6,1.6,1.8,0.6,0,-0.4,1,0.8,-1.6,-0.2,1
6542,HuddersfieldH,ManUnitedA,0.8,1.6,3.2,4.8,5.6,6,9.2,11,1.8,1.8,0,0,-0.8,-1.6,-0.4,-1.8,-4.6,1
6543,ManCityH,BurnleyA,4.2,1.2,8.6,2.8,6.4,4.4,7.6,8.4,1.6,2,0.2,0,3,5.8,2,-0.8,10,1
6544,NewcastleH,CrystalPalaceA,1.4,0,4.4,1.4,4.6,5.4,11.8,11.4,2,1.4,0.2,0,1.4,3,-0.8,0.4,4,1
6545,SouthamptonH,WestBromA,1.2,0.6,3.6,2,6.6,3.8,11.8,9.2,0.6,1.4,0,0.2,0.6,1.6,2.8,2.6,7.6,1
6546,StokeH,BournemouthA,1.2,0.6,3.8,2.4,5,3.8,9.8,8.2,0.6,1.4,0,0,0.6,1.4,1.2,1.6,4.8,0
6547,SwanseaH,LeicesterA,0.8,1.2,3,3,5.4,4.4,10,8.8,1,1,0,0,-0.4,0,1,1.2,1.8,0
6548,EvertonH,ArsenalA,1,1.2,3.2,5.6,5.2,5,13.4,11.8,2,1.6,0.2,0,-0.2,-2.4,0.2,1.6,-0.8,0
6549,TottenhamH,LiverpoolA,1.4,1.6,6.2,4.6,9.4,4.4,9,9,1,2,0,0.2,-0.2,1.6,5,0,6.4,1
6550,ArsenalH,SwanseaA,2.6,0.6,8.4,1.2,7.4,1,9.4,10,0.2,1.4,0,0,2,7.2,6.4,-0.6,15,1
6551,BournemouthH,ChelseaA,0.6,2,2.6,4.4,5.6,5,7,10.8,1.8,1.2,0,0,-1.4,-1.8,0.6,-3.8,-6.4,0
6552,CrystalPalaceH,WestHamA,0.8,1,4.8,4,6.8,3.2,11,11.4,2.6,2,0,0.4,-0.2,0.8,3.6,-0.4,3.8,2
6553,LiverpoolH,HuddersfieldA,1.8,0.6,9,2.4,7.2,4.2,8.4,14,0.8,2.6,0,0,1.2,6.6,3,-5.6,5.2,1
6554,ManUnitedH,TottenhamA,3,2.4,6,5.6,7.2,4.6,12,12.4,1,1.2,0,0.2,0.6,0.4,2.6,-0.4,3.2,1
6555,WatfordH,StokeA,1,1,1.4,2,3.8,3.4,9.4,9.4,1.4,1.8,0.2,0,0,-0.6,0.4,0,-0.2,0
6556,WestBromH,ManCityA,1.2,2.8,3.4,6.6,5.6,7.2,12.4,9.8,2.4,2.2,0,0.2,-1.6,-3.2,-1.6,2.6,-3.8,0
6557,BrightonH,SouthamptonA,1.2,1,3.2,3,3.2,5,8.4,10.8,2.2,1,0,0,0.2,0.2,-1.8,-2.4,-3.8,2
6558,LeicesterH,EvertonA,1.6,0.4,3.8,2.6,3.6,3.2,10.2,10,1.4,1.6,0,0.2,1.2,1.2,0.4,0.2,3,1
6559,BurnleyH,NewcastleA,0.6,0.6,3,5.6,4.6,5.4,9.4,11,2,2,0,0,0,-2.6,-0.8,-1.6,-5,1
6560,HuddersfieldH,WestBromA,0.8,0.4,3.2,2.4,4.8,3.8,8.2,10,1.4,2.2,0.2,0,0.4,0.8,1,-1.8,0.4,1
6561,NewcastleH,BournemouthA,1.4,0.8,4.6,3.2,5.8,5.2,12.8,10,2.2,1.6,0,0,0.6,1.4,0.6,2.8,5.4,0
6562,SouthamptonH,BurnleyA,0.6,0.8,3.2,2,7,3.6,9,7,0.4,1.4,0,0,-0.2,1.2,3.4,2,6.4,0
6563,StokeH,LeicesterA,1.4,1,4.4,3.2,5.4,5.6,11,8,0.6,0.8,0,0,0.4,1.2,-0.2,3,4.4,2
6564,SwanseaH,BrightonA,0.8,1,3.2,2.4,6.4,6,10.2,12.6,1.2,0.8,0,0,-0.2,0.8,0.4,-2.4,-1.4,0
6565,WestHamH,LiverpoolA,1.2,1.8,2.8,5,5.6,4.4,10,10,2.4,1.4,0,0.2,-0.6,-2.2,1.2,0,-1.6,0
6566,ChelseaH,ManUnitedA,1.4,0.8,5.8,3.6,5,6.4,12,12.8,1.2,2.2,0.2,0,0.6,2.2,-1.4,-0.8,0.6,1
6567,EvertonH,WatfordA,1.4,2,3.4,3.6,4.4,5,13.6,13.2,1.8,1.6,0.2,0,-0.6,-0.2,-0.6,0.4,-1,1
6568,ManCityH,ArsenalA,4.6,1.4,8.4,5,6,4.2,9.2,12.6,1.6,2.8,0,0,3.2,3.4,1.8,-3.4,5,1
6569,TottenhamH,CrystalPalaceA,1.4,0,5.4,1.8,8.6,6.8,7.4,10.2,0.4,1.2,0,0,1.4,3.6,1.8,-2.8,4,1
6570,ArsenalH,TottenhamA,2.2,2,7.4,5.2,7,4,9.8,13.6,1,1,0,0.2,0.2,2.2,3,-3.8,1.6,1
6571,BournemouthH,HuddersfieldA,1.4,0,3.2,1.8,5.6,4.6,8.4,12.2,2.2,2.4,0.2,0,1.4,1.4,1,-3.8,8.88178E-16,1
6572,BurnleyH,SwanseaA,1,0.6,4.4,1.4,5.2,2.2,9.6,9.8,2,1.4,0,0,0.4,3,3,-0.2,6.2,1
6573,CrystalPalaceH,EvertonA,1.2,0.6,5.4,3.2,6.2,3.8,11.4,13.4,2.8,1.8,0,0,0.6,2.2,2.4,-2,3.2,2
6574,LeicesterH,ManCityA,1.2,2.8,3,6.6,2.6,6.6,10.2,10,1.4,2,0,0.2,-1.6,-3.6,-4,0.2,-9,0
6575,LiverpoolH,SouthamptonA,2.2,0.6,8,2.2,8.4,4.8,9,10.4,0.8,1.2,0,0,1.6,5.8,3.6,-1.4,9.6,1
6576,ManUnitedH,NewcastleA,3,0.8,6.2,5.6,7.2,5.6,10.2,10.8,0.8,1.4,0,0,2.2,0.6,1.6,-0.6,3.8,1
6577,WestBromH,ChelseaA,1,2.4,2.6,5.4,4.6,5.2,12,9,2.2,1.2,0,0,-1.4,-2.8,-0.6,3,-1.8,0
6578,WatfordH,WestHamA,0.8,0.6,2,3.6,3.8,3,9.2,11.4,1.6,2.6,0.2,0.2,0.2,-1.6,0.8,-2.2,-2.8,1
6579,BrightonH,StokeA,1.6,1.4,3.4,3,3.8,3.4,9.8,8.4,2.4,1.6,0,0,0.2,0.4,0.4,1.4,2.4,2
6580,WestHamH,LeicesterA,1,1.2,3,2.8,4.6,6,9.6,9,2.4,0.6,0,0,-0.2,0.2,-1.4,0.6,-0.8,2
6581,CrystalPalaceH,StokeA,1.6,1.4,5.8,3.2,7,3,11.4,7.6,2.2,1.4,0,0,0.2,2.6,4,3.8,10.6,1
6582,LiverpoolH,ChelseaA,1.6,2.2,6.8,4.8,9,5,9.8,8.8,0.4,1.2,0,0,-0.6,2,4,1,6.4,2
6583,ManUnitedH,BrightonA,2.8,1,5.6,2.4,6.4,3.8,10.4,10.8,0.6,1,0,0,1.8,3.2,2.6,-0.4,7.2,1
6584,NewcastleH,WatfordA,0.8,2.2,3.4,3.8,5.6,4.8,11,13.6,2.2,2,0,0,-1.4,-0.4,0.8,-2.6,-3.6,0
